"id","name","description","website","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","images__icon","images__medium","images__large","extendedAddress","established","yearOpened","mailingListUrl","numberCode","yearClosed"
"vIikZV","The Distillery (Rochester)","","http://www.thedistillery.com/","","deleted","Deleted","2012-01-03 02:41:33","2014-10-01 14:08:03","1142 Mt. Hope Avenue","Rochester","New York","14620","(585) 271-4105","Mon:  11:00am - 2:00am  Bar  Mon-Sat: 11am - 2am  Sunday: 12 Noon - 1am  Kitchen  Mon-Sat: 11am - 1am  Sunday: 12 Noon - 12 Midnight","43.127617","-77.615601","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","","","","",""
"9wAMsN","Greece","","http://www.thedistillery.com/","","verified","Verified","2012-01-03 02:41:33","2014-10-01 14:11:24","300 Paddy Creek Circle","Greece","New York","14615","(585) 621-1620","Mon:  11:00am - 2:00am Tue:  11:00am - 2:00am Wed:  11:00am - 2:00am Thu:  11:00am - 2:00am Fri:  11:00am - 2:00am Sat:  11:00am - 2:00am Sun:  12:00pm - 1:00am  Bar  Mon-Sat: 11am - 2am  Sunday: 12 Noon - 1am  Kitchen  Mon-Sat: 11am - 1am  Sunday: 12 Noon - 12 Midnight","43.205644","-77.674382","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","","","","","","",""
"OZbzBF","Henrietta","","http://www.thedistillery.com/","","verified","Verified","2012-01-03 02:41:33","2014-10-01 14:14:37","3010 Winton Road South","Henrietta","New York","14623","(585) 339-3010","Mon:  11:00am - 2:00am Tue:  11:00am - 2:00am Wed:  11:00am - 2:00am Thu:  11:00am - 2:00am Fri:  11:00am - 2:00am Sat:  11:00am - 2:00am Sun:  12:00pm - 1:00am  Bar  Mon-Sat: 11am - 2am  Sunday: 12 Noon - 1am  Kitchen  Mon-Sat: 11am - 1am  Sunday: 12 Noon- 12 Midnight","43.0948916","-77.5819648","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","","","","","","",""
"dD3bU7","Victor","","http://www.thedistillery.com/","","verified","Verified","2012-01-03 02:41:33","2014-10-01 14:20:26","10 Square Drive","Victor","New York","14564","(585) 924- 2337","Wed:  11:00am - 1:00am Thu:  11:00am - 1:00am Fri:  11:00am - 1:00am Sat:  11:00am - 1:00am Mon:  11:00am - 12:00am Tue:  11:00am - 12:00am Sun:  12:00pm - 12:00am  Mon, Tue: 11am - 12 Midnight  Wed - Sat: 11am - 1am  Sunday: 12 Noon - 12 Midnight  Kitchen  Mon, Tue: 11am - 11pm  Wed - Sat: 11am - 12 Midnight  Sunday: 12 Noon - 11pm","43.0336828","-77.439787","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","","","","","","",""
"FWmPdY","Syracuse","","http://www.thedistillery.com/","","verified","Verified","2012-01-03 02:41:33","2014-10-01 14:22:34","3112 Erie Blvd.","East Syracuse","New York","13057","","","43.053377","-76.0749169","N","Y","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","","","","","","",""
"D7DIf1","The Drinking & Writing Brewery","","http://www.drinkingandwriting.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1444 W Hollywood Ave","Chicago","Illinois","60660","773-960-9495","","41.9854839","-87.6667626","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/uapgZP/upload_7dwYxa-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/uapgZP/upload_7dwYxa-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/uapgZP/upload_7dwYxa-large.png","","","","","",""
"pQw6oS","The Duck-Rabbit Craft Brewery","We are a small packaging microbrewery located in Farmville, North Carolina. We sold our first beer in August of 2004. We specialize in beautiful, delicious, full flavored dark beers. When we brew, we’re happy and we dance. During fermentation, we sing softly to the yeast. Please try our beer and enjoy a taste of contentment!","http://www.duckrabbitbrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","4519 W. Pine Street","Farmville","North Carolina","27828","252-753-7745","Friday: 3:00 p.m. to 7:00 p.m","35.600267","-77.597058","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/rBxNNF/upload_p65adr-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/rBxNNF/upload_p65adr-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/rBxNNF/upload_p65adr-large.png","","2004","2004","","",""
"2w0Re3","The Dudes' Brewing Co.","We're just three dudes who love craft beer, and that's why we're here. Our brewery is located in Torrance—the heart of Southern California's craft beer phenomenon. The Dudes' are focused one creating amazing beers made of the best ingredients we can get our hands on. Thirsty? Let's start a session!","http://www.thedudesbrew.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1840 W 208th St.","Torrance","California","90501","","","33.8417891","-118.3114259","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","2013","2013","","",""
"bUBjTD","The Durham Brewery","An innovative brewery that specialises in strong, bottle conditioned ales in Durham, North East England.","http://www.durhambrewery.co.uk/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","The Durham Brewery Ltd","Bowburn North Industrial Estate","Durham","DH6 5PF","0191 3771991","Saturdays 10.00am - 4.00pm  Weekdays 9.00am - 4.00pm  Open on Bank Holidays","54.7377195","-1.5329159","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","","","","Unit 6a","1994","","","826",""
"Md8zHs","The Elk Horn Brewery","","","N","verified","Verified","2012-01-03 02:41:33","2014-09-02 11:44:58","686 E Broadway St","Eugene","Oregon","97401","(541) 505-8356","","44.0493658","-123.0896858","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/gXseoA/upload_224zkv-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/gXseoA/upload_224zkv-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/gXseoA/upload_224zkv-large.png","","","","","",""
"jHjKps","The Fat Cat Beer Company","We ain't serious about a lotta things, but beer ain't one of 'em!™ Available in GA, AL, VA, FL and CA, The Fat Cat™ Beer Company, LLC is dedicated to providing a palate worthy handcrafted beer experience. Iconic packaging, award worthy beer, competitive pricing and an all round good attitude makes us Fat Cat™ indeed.    We believe in maintaining the smallest carbon footprint possible which is why we contract brew our own recipes (a/k/a Statements of Process for all you beer geeks) and why most if not all of our beer is packaged in a can. Our Fat Cat™ Lager was the FIRST handcrafted beer in a can when it made its debut in 1995!","http://www.fatcatbeers.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","828 Prospect Street","La Jolla","California","92037","(858) 270-0505","","32.845881","-117.276733","Y","N","N","N","production","Production Facility","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/1ZK00Y/upload_Xa1uxi-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/1ZK00Y/upload_Xa1uxi-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/1ZK00Y/upload_Xa1uxi-large.png","Suite E","2012","2012","","",""
"yXowEG","The Filling Station Microbrewery","The Filling Station Microbrewery is located in the historical railroad depot with beautiful views of the Boardman Lake and directly on the T.A.R.T. bike trail. Our flatbreads and microbrews use the freshest ingredients available. David Cannizzaro, head brewer, uses a 10bbl & 3bbl brewing system which allows him the freedom to create small batches of craft brews in a variety of styles.","http://thefillingstationmicrobrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","642 Railroad Place","Traverse City","Michigan","49686","(231) 946-8168","Mon - Thu: 12:00 pm - 11:00 pm  Fri - Sat: 12:00 pm - 12:00 am  Sun: 12:00 pm - 10:00 pm","44.7582643","-85.6102836","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/6Sl13O/upload_YG4YeZ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/6Sl13O/upload_YG4YeZ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/6Sl13O/upload_YG4YeZ-large.png","","2012","2012","","",""
"fLS7Sm","The Freehouse","The Freehouse is the Minneapolis North Loop’s brewpub. We feature a wide selection of handcrafted beers and food that ranges from comfort to unique. We open each day at 6:30am and are open late. Join us from “Breakfast to Beer!”","http://www.freehousempls.com/","N","verified","Verified","2012-01-03 02:41:33","2014-10-01 18:58:11","701 N Washington Ave","Minneapolis","MN","55401","612-339-7011","Mon:  6:30am - 2:00am Tue:  6:30am - 2:00am Wed:  6:30am - 2:00am Thu:  6:30am - 2:00am Fri:  6:30am - 2:00am Sat:  6:30am - 2:00am Sun:  6:30am - 2:00am  We do welcome calling ahead to put your name on the waiting list for seating.    If you are planning to bring in a party of 8 or more, please call ahead so that we may discuss the best way to accommodate you.    -Holiday Hours-  Independence Day: Closed  Thanksgiving: Closed  Christmas Eve: Open until 4PM  Christmas Day: 5PM - close","44.9874729","-93.2772619","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/vNFnCK/upload_qpOKRK-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vNFnCK/upload_qpOKRK-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vNFnCK/upload_qpOKRK-large.png","Suite 101","2013","","http://www.freehousempls.com/eclub/","",""
"gS9n8s","The Front Brewing Co.","Born in the majesty of the Rocky Mountain Front, which also lends us our name, The Front Brewing Company is one on Montana's newest breweries. Located a stone's throw from the beautiful Missouri in the West Bank One development in Great Falls, we began brewing in the summer of 2012. Using Montana's finest barley coupled with only the highest quality speciality malts, hops, yeast, and good clean water we use only the best ingredients in our beer. Our beer's which are unique versions of classic and modern beer styles pay homage to the great brewers of yesterday and today, while inspiring the future. We believe in beer made RIGHT here to be enjoyed anywhere. Cheers","http://www.thefrontbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","215 3rd St NW","Great Falls","Montana","59404","","","47.5100069","-111.3166778","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/oN5ry0/upload_pcLC0v-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/oN5ry0/upload_pcLC0v-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/oN5ry0/upload_pcLC0v-large.png","","2012","","","",""
"hF3gWV","Gahan House","The Gahan House located in historic downtown Charlottetown, Prince Edward Island, is Charlottetown's authentic pub specializing in great pub fare and handcrafted ales. Follow us on twitter @gahanpub.","http://www.gahan.ca/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","126 Sydney Street","Charlottetown","Prince Edward Island","C1A 1G5","902-626-2337","","46.2334763","-63.1259271","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","","","","","1997","2001","","124",""
"Rkeuxt","The Gem and Keystone","We are proud to offer a twist on the classic brewpub; serving handcrafted ales and lagers brewed on premises, providing “food lovers dining” which emphasizes a seasonal menu using local and sustainable ingredients and consistently delivering exceptional service. What more can you ask for?    Also known as Shawnee Craft Brewery","http://gemandkeystone.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1 River Road","Shawnee on Delaware","Pennsylvania","18356","570-424-0990","","41.010799","-75.111228","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","","","","",""
"nB97NK","The Good Shepherds Brewing Co.","","","N","verified","Verified","2012-01-03 02:41:33","2014-10-09 13:30:04","31 Loop Rd","Auburn","New York","13021","315-406-6498","Fri:  4:00pm - 9:00pm Sat:  12:00pm - 8:00pm Sun:  12:00pm - 4:00pm  ","42.9310429","-76.5634458","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","Ste 1","2014","2014","","",""
"9DnW7Z","The Granary 'Cur & Brew","We strive to make fresh, handcrafted, honest beers that can be enjoyed by all.  All of our beer is made within the four walls of our restaurant, which means that when it hits your glass it is the freshest beer you can get.   Our beers are never filtered or pasteurized and are always full of character and flavor.  We brew styles from American and Belgian to anything in between.  We typically brew our beers with four ingredients: malt, hops, yeast and San Antonio water.   However we have been known to add things like coffee, fruit, spices, and anything else that might catch our fancy.    At The Granary we love beer as beer helps to enrich our lives.  We take our beer and food seriously and we hope to politely challenge people’s perspective of how beer can be paired with food.  We believe that every meal that is served can be made better when paired with the right style of beer.  This is not your grandma’s beer.","http://thegranarysa.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","602 Avenue A","San Antonio","Texas","78215","2102280124","Lunch from Tuesday - Saturday:  11:00am- 2:00pm    Tuesday - Thursday:  6:00p.m - 10:00p.m.  Friday - Saturday:  6:00p.m. - 11:00p.m.","29.4414893","-98.4794075","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/ljRqMI/upload_yTAjav-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ljRqMI/upload_yTAjav-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ljRqMI/upload_yTAjav-large.png","","2012","2012","","",""
"44Nj7K","The Granite Brewery & Restaurant","The Keefe brothers expanded into Toronto in 1991 after starting up the Granite Brewery in Halifax six years prior. Granite Brewery produces a wide variety of brews and is focused on bringing a rich, classic, old English taste to the public palate.","http://www.granitebrewery.ca/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","245 Eglinton Ave. East","Toronto","Ontario","M4P 3B7","877-884-4645","","43.7083577","-79.3897062","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","https://s3.amazonaws.com/brewerydbapi/brewery/ROTUaU/upload_VtqGy9-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ROTUaU/upload_VtqGy9-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ROTUaU/upload_VtqGy9-large.png","","","","","124",""
"IdIInN","Fitchburg","The Great Dane Pub & Brewing Company was established by college friends Eliot Butler and Rob LoBreglio. The two dreamed of starting a Brewpub that offered many varieties of house-brewed ales and lagers and hearty made-from-scratch pub fare to accompany the beers. The original Downtown location opened in November 1994 and expanded with the addition of a pool hall in 1996. The wild success of the first Great Dane led to the decision to open more pubs in the Madison area.    The Fitchburg Great Dane began operations in 2002 and the Hilldale pub followed in 2006. In 2009, the Hilldale pub expanded its brewery and opened a 4,000 square foot pool hall. Additionally, in May of 2009, the first Great Dane outside of the Madison area debuted in Wausau, Wisconsin. The Wausau Great Dane added a 100 seat beer garden and outdoor bar in the spring of 2011. In November 2010, the fifth Great Dane began operations in Grandview commons, off of Cottage Grove Road on Madison's east side.","http://fitchburg.greatdanepub.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2980 Cahill Main","Fitchburg","Wisconsin","53711","608-442-9000","Monday- Thursday 11AM-2AM, Friday-Saturday 11AM-230AM, Sunday 10AM-2AM","43.0177229","-89.423194","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/fonllb/upload_tSsIUh-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/fonllb/upload_tSsIUh-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/fonllb/upload_tSsIUh-large.png","","1996","","http://www.greatdanepub.com/email-list-signup","",""
