"id","name","website","established","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","numberCode","description","phone","yearOpened","images__icon","images__medium","images__large","hoursOfOperation","extendedAddress","yearClosed","mailingListUrl"
"4nwOub","Breckenridge Brewery & Pub","http://www.breckbrewpub.com/","","","verified","Verified","2012-01-03 02:41:33","2014-09-11 10:26:21","600 South Main Street","Breckenridge","Colorado","80424","39.4761913","-106.0438304","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","970-453-1550","","","","","","","",""
"h7fD42","Breckenridge Colorado Craft","http://www.breckbrew.com/food/breckenridge-colorado-craft","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2220 Blake Street","Denver","Colorado","80205","39.756297","-104.991249","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","303-297-3644","","","","","","","",""
"JRO1DT","The Ale House, Grand Junction","http://www.breckbrew.com/food/the-ale-house-grand-junction","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2531 North 12th Street","Grand Junction","Colorado","81501","39.0907673","-108.5527476","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","970-242-7253","","","","","","","",""
"vl6pMu","The Ale House at Amato's,  Denver","http://www.breckbrew.com/food/ale-house-amatos","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2501 16th St","Denver","Colorado","80211","39.7586246","-105.0091788","N","N","N","Y","restaurant","Restaurant/Ale House","US","United States","USA","","","303-433-9734","","","","","","","",""
"EOsuuz","Breckenridge Brewery & Farmhouse","http://www.breckbrew.com","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:30","6775 S. Santa Fe","Littleton","Colorado","80120","39.59331","-105.024306","N","Y","Y","N","production","Production Facility","US","United States","USA","","","303.623.2739","","","","","Opening Summer 2015  Visit:  www.breckbrew.com/farmhousebrewery","","",""
"9JWNmr","Brenner Brewing Company","http://brennerbrewing.com/","2009","N","verified","Verified","2012-01-03 02:41:33","2014-08-27 13:22:45","706 S 5th St","Milwaukee","Wisconsin","53204","43.023945","-87.916442","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Brenner Brewing Co. is a microbrewery in Milwaukee, Wisconsin. Founder, Mike Brenner was awarded the title Master Brewer after completing a rigorous international training program at the Siebel Institute and the Doemens Akademie.    Brenner's passion for crafting delicious beer and his lifelong devotion to Milwaukee's arts and music scene, has led to the creation of Brenner Brewing's ""12 Ounce Ambassadors."" Each style of beer features the artwork of a local artist and comes with a soundtrack featuring the music of local bands. As Brenner Brewing's distribution expands so does the awareness of Milwaukee's incredible arts scene.    Brenner also opened a 25,000 sq ft arts incubator in the building with the brewery which features a 2,000 sq ft contemporary art gallery and 20 artists' studio spaces. Come visit the brewery, tasting room, and art gallery soon.","(414) 465-8469","","https://s3.amazonaws.com/brewerydbapi/brewery/KBQTlS/upload_bDLl1m-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/KBQTlS/upload_bDLl1m-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/KBQTlS/upload_bDLl1m-large.png","Fri:  5:00pm - 10:00pm Sat:  12:00pm - 10:00pm Sun:  12:00pm - 5:00pm  ","","",""
"UKFghU","Brennerei-Distillerie Radermacher","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Spitalstrasse 50","Raeren","Lige","","50.6728226","6.1225394","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","56","","32-(0)87-85.82.32","","","","","","","",""
"ktgW91","Brevard Brewing Co.","http://www.brevard-brewing.com/","2012","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:32","63 East Main Street","Brevard","North Carolina","28712","35.2333243","-82.7333116","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","The world of beer is increasingly one of two extremes.  While large macro-breweries compete to produce the lightest, most flavorless, adjunct laden beers possible, craft breweries strive to out-do one another by making each beer hoppier, bolder, and stronger than the next.  At Brevard Brewing Company, we have set out to give beer lovers the best of both worlds – beer that is both drinkable and flavorful.  We are the only brewery in Western North Carolina to specialize in lagers.     What’s the big deal about lagers? Lagers are cold-fermented and aged over twice as long as ales.  They are more costly to produce, and take more patience to brew. Unlike the big flavors of ales that hide imperfections, lagers demand a higher standard of quality and care, making them a rare find in the craft beer world.  But the result is worth the attention to detail--this painstaking process creates a beer that is clean, smooth, and crisp as opposed to the bold, complex flavor of ales.  The imported German barley, hops, and yeast delivers delicate and refined beers that are delicious and flavorful, yet supremely drinkable.    While German-inspired lagers are my specialty, I will never forget the wonderful contributions that American home brewers have made to the beer world over the past thirty years.  I typically find myself drinking a cold, smooth, Pilsner, but every now and again, my taste buds crave a bold, hoppy American IPA.  This is why Brevard Brewing Company offers American ales in addition to German lagers.  No matter your mood or what you are craving, we have the right beer for you.","","2012","https://s3.amazonaws.com/brewerydbapi/brewery/enoxkn/upload_H1vHPy-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/enoxkn/upload_H1vHPy-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/enoxkn/upload_H1vHPy-large.png","Mon:  4:00pm - 10:00pm Tue:  4:00pm - 10:00pm Wed:  4:00pm - 10:00pm Thu:  4:00pm - 10:00pm Fri:  2:00pm - 12:00am Sat:  2:00pm - 12:00am Sun:  2:00pm - 9:00pm  Monday-Thursday:  4:00pm - 10:00pm  Friday & Saturday: 2:00pm - 12:00am  Sunday: 2:00pm - 9:00pm","","",""
"R306Uq","Brew & Brats at Arbor Hill","http://www.brewandbrats.com","2011","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:32","6461 Route 64","Naples","New York","14512","42.7070333","-77.3802943","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Crafted Beer on Tap ""Growlers"" available, Good Ole Fashioned Root Beer on Tap, Specialty Sausages ""Brats"" with fresh baked rolls, Condiments Extraordinair including the Winemasters Wine Based Sauerkrat, and glasses of Arbor Hill wine.","(585) 374-2870","2011","https://s3.amazonaws.com/brewerydbapi/brewery/IC632R/upload_cqSn1m-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/IC632R/upload_cqSn1m-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/IC632R/upload_cqSn1m-large.png","Sat:  12:00pm - 9:00pm Sun:  12:00pm - 7:00pm  Sat: 12:00 pm - 9:00 pm  Sun: 12:00 pm - 7:00 pm","","",""
"6dyUqv","Brew Brothers Brewery","http://www.eldoradoreno.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Eldorado Hotel Casino","Reno","Nevada","89505","39.527385","-119.813439","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","Named Best Brewpub in America by Nightclub & Bar magazine, The Brew Brothers offers eight custom microbrews and a creative menu, including gourmet wood-fired pizzas, salads, burgers, ribs, sandwiches, homemade soups and complete dinners. The Brew Brothers Reno brewery was also voted “Best Microbrew, “Best Beer Selection,” and “Best Live Music” in the Best of Reno poll and was named the highest selling brewpub in North America. Catch live bands and DJs nightly.","775-786-5700","","https://s3.amazonaws.com/brewerydbapi/brewery/Y47bEa/upload_EUwHVN-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Y47bEa/upload_EUwHVN-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Y47bEa/upload_EUwHVN-large.png","","PO Box 3399","",""
"OHxbQf","Brew Crew Inc","http://brewcrew.co","2012","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","11626 Sterling Ave","Riverside","California","92503","33.895437","-117.484886","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","This fall 2013 the tasting room & brewing production facility will open for our beers.    The Brew Crew is a group of former home brewers.","(951) 286-2739","","https://s3.amazonaws.com/brewerydbapi/brewery/U4VAH8/upload_igkVZP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/U4VAH8/upload_igkVZP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/U4VAH8/upload_igkVZP-large.png","","Suite G","",""
"sUoofg","Brew Cult","http://brewcult.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Brunswick East","Victoria","3057","-37.769412","144.9804594","Y","N","N","Y","micro","Micro Brewery","AU","Australia","AUS","36","Beer: Production. Consumption. Rinse. Repeat.  Has it really come to this? I want more. I want an experience. I want to believe that there is more.  This is Brewcult…..and I am Hendo – I have chosen to dedicate my life to exploring the diversity of beer through creative production and consumption.  Sometimes extreme.  Sometimes to style.  Always irreverant and fun.  Influenced by popular culture and the people I meet.  You won’t like every Brewcult beer….but you’ll enjoy the experience of trying it.  Have fun. Enjoy the beer.","+61 (0)438 255 253","","https://s3.amazonaws.com/brewerydbapi/brewery/pEWnyS/upload_lW2Rx7-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/pEWnyS/upload_lW2Rx7-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/pEWnyS/upload_lW2Rx7-large.png","","PO Box 212","",""
"ixhJ0M","Brew It Up! Personal Brewery and Grill","http://www.brewitup.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","801 14th Street","Sacramento","California","95814","38.580782","-121.486816","Y","N","Y","N","brewpub","Brewpub","US","United States","USA","","","916-441-3000","","","","","","","",""
"6fsMB9","Brew Link Brewing","http://brewlinkbrewing.com/","2014","N","verified","Verified","2012-01-03 02:41:33","2014-09-05 12:22:07","5778 E Us Highway 40","Plainfield","Indiana","46168","39.6958935","-86.4233015","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","","Plainfield, Indiana's newest brewery....coming 2014","(317) 408-6970","","https://s3.amazonaws.com/brewerydbapi/brewery/oGtDY0/upload_2vPToM-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/oGtDY0/upload_2vPToM-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/oGtDY0/upload_2vPToM-large.png","","","",""
"xb8vJE","Brew Makers","","1995","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1020 North Rengstorff","Mountain View","California","94043","37.4190937","-122.0933796","Y","N","Y","Y","micro","Micro Brewery","US","United States","USA","","","","1995","","","","","","",""
"ZQKG7N","BREW Pub & Kitchen","http://www.brewpubkitchen.com/","2013","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:33","17 West College Drive","Durango","Colorado","81301","37.2701925","-107.8819761","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","We hand craft our own spectacular beers and feature unique artisan beers from other Colorado breweries as well as select wines and spirits.","(970) 259-5959","2013","https://s3.amazonaws.com/brewerydbapi/brewery/if5LkM/upload_aUSnQn-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/if5LkM/upload_aUSnQn-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/if5LkM/upload_aUSnQn-large.png","Tue:  11:00am - 11:00pm Wed:  11:00am - 11:00pm Thu:  11:00am - 11:00pm Fri:  11:00am - 11:00pm Sat:  11:00am - 11:00pm Sun:  11:00am - 11:00pm  Tuesday through Sunday from 11am to 11pm","","",""
"6Jgvnk","Brew Rebellion","http://www.brewrebellion.com","2008","N","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:34","13444 Cailfornia Street","Yucaipa","California","92399","34.00952","-117.0391112","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Andy and Brad have been home brewing for years together and through trial and error have come up with some amazing and tasty brew concoctions. Special recipes like “White Chocolate Raspberry Stout” or the cinnamon and cloves party in your mouth seasonal winter warmer recipe called, “Peace on Earth” or the sitting around the campfire approved S’mores Porter or what about the fruit and honey light taste of “Peach Honey Wheat”.    Brad and Andy have known Ed for some time and the boys knew that an old fart like Ed with a business background made him a good candidate to help them put together a business and marketing plan. Since Ed is a big fan of craft beer, he said, why not? “Let’s build a brewery”.    Brew Rebellion was born.","(951) 907-4844","2008","https://s3.amazonaws.com/brewerydbapi/brewery/ipLG2T/upload_ECS0rk-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ipLG2T/upload_ECS0rk-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ipLG2T/upload_ECS0rk-large.png","Mon:  4:00pm - 9:00pm Tue:  4:00pm - 9:00pm Wed:  4:00pm - 9:00pm Thu:  4:00pm - 9:00pm Fri:  4:00pm - 9:00pm Sat:  12:00pm - 9:00pm Sun:  9:00am - 6:00pm  Mon - Fri: 4:00 pm - 9:00 pm  Sat: 12:00 pm - 9:00 pm  Sun: 9:00 am - 6:00 pm","","",""
"umHPtz","Brew Wërks Brewing Company","http://brewwerksbrewing.com/","2011","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","20750 High Desert Lane","Bend","Oregon","97701","44.089005","-121.285385","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","Founded in 2011, our passion for great beer has driven us to carve out a niche wherever possible as we strive to bring our own sense of innovation to a very informed local beer consumer. We recognize that the bar has been set high, and we are excited by the opportunity to earn your admiration amongst so many great breweries.    We strive to make beers that push the boundaries of common conception, bursting with flavors and aromas that encourage brew fans to relish in the lush sensory experience. Unfiltered and unrefined, our lineup is designed to encourage the drinker to embrace change as our robust signature mouth feel stretches the palate beyond its previous expectation.","(541) 306-3118","2011","https://s3.amazonaws.com/brewerydbapi/brewery/dh7I4h/upload_2MQeul-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/dh7I4h/upload_2MQeul-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/dh7I4h/upload_2MQeul-large.png","","","",""
"e9VMs6","Brewbaker","http://brewbaker.de/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Arminiusstr. 2-4","Berlin","Berlin","10551","52.527337","13.338805","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","276","","","","","","","","","",""
"ZurjSf","BrewBakers","http://www.brewbakers1.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","7242 Heil Avenue","Huntington Beach","California","92647","33.722507","-118.001758","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","714-596-5506","","","","","","","",""
"CEaXc6","Brewbakers Brewing Co.","http://www.brewbakersbrewingco.com/","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","219 East Main Street","Visalia","California","93291","36.3300495","-119.290706","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","559-627-2739","","","","","","","",""
"oYJLlX","BrewDog Ltd","http://brewdog.com/","2006","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Unit 1, Kessock Workshops","Fraserburgh","","AB43 8UE","57.64784","-1.934689","Y","N","N","Y","micro","Micro Brewery","GB","United Kingdom","GBR","826","BrewDog is a Scottish craft brewery located in the town of Fraserburgh, Aberdeenshire.    BrewDog was founded in 2006 by friends James Watt and Martin Dickie. The brewery at the Kessock Industrial Estate in Fraserburgh produced its first brew in April 2007. It is Scotland's largest independently owned brewery producing about 120,000 bottles per month for export all over the world.","+44 (0) 1346 519 009","2006","https://s3.amazonaws.com/brewerydbapi/brewery/wfAwfx/upload_tn2qSA-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wfAwfx/upload_tn2qSA-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wfAwfx/upload_tn2qSA-large.png","","","",""
"Cp589j","Aberdeen","","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:34","17 Gallowgate","","Aberdeen","AB25 1EB","57.1494892","-2.0977447","N","N","N","Y","tasting","Tasting Room","GB","United Kingdom","GBR","826","","+44 (0) 1224 631 223","","","","","Mon:  12:00pm - 12:00am Tue:  12:00pm - 12:00am Wed:  12:00pm - 12:00am Thu:  12:00pm - 12:00am Fri:  12:00pm - 1:00am Sat:  12:00pm - 1:00am Sun:  12:30pm - 12:00am  Mon - Thurs 12pm to 12am   Fri - Sat 12pm to 1am   Sun 12:30pm to 12am","","",""
