"id","name","description","established","isOrganic","images__icon","images__medium","images__large","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","numberCode","yearOpened","extendedAddress","mailingListUrl","yearClosed","isoCode"
"Jo3ELa","Bergmann Brauerei GmbH","","2010","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Schäferstraße 33a","Dortmund","Nordrhein-Westfalen","D-44147","","","51.524235","7.452585","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"cOxt41","Bergquell-Brauerei Löbau","","1846","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Weststraße 7","Löbau","Sachsen","D-02708","","","51.08774","14.66262","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"eZVnaZ","Berkshire Brewing Company","Berkshire Brewing Company Inc. is a regional brewery located in South Deerfield, MA, established in 1994 by Christopher T. Lalli and Gary A. Bogoff, a pair of homebrewers with the vision of being Massachusetts’ local brewery. Our goal is to produce clean, fresh, well-balanced ales & lagers in small batches. At the present time we are capable of producing 580 barrels (17,980 gallons) of fresh beer each week. All of our beer is unfiltered, unpasteurized and contains no chemical additives or preservatives. As craft brewers, we are now producing nine styles of beer year round and seven seasonals.","1994","N","https://s3.amazonaws.com/brewerydbapi/brewery/XsC59I/upload_RHxsAe-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/XsC59I/upload_RHxsAe-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/XsC59I/upload_RHxsAe-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","12 Railroad Street","South Deerfield","Massachusetts","01373","413- 665-6600","","42.478684","-72.609409","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.berkshirebrewingcompany.com/","","1994","","","",""
"GtEbk0","Berliner Kindl Brauerei AG","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Werbellinstrasse 50","Berlin","Berlin","","49-(0)30-/-68992-0","","52.4793302","13.4293485","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","","","",""
"tCxPtR","Berliner-Kindl-Schultheiss-Brauerei","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Indira-Ghandi-Straße 66-69","Berlin","","D-13053","+49 (0)30 / 9609-0","","52.540863","13.470098","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","276","","Weißensee","","",""
"DLWSpF","Bernard Family Brewery","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","5. května 1","","Humpolec","39601","+420 565 300 217","","49.539955","15.3597836","Y","N","N","Y","micro","Micro Brewery","CZ","Czech Republic","CZE","http://www.bernard.cz/","203","","","","",""
"RGbENJ","Berryessa Brewing Company","Berryessa Brewing Co. is a 20 barrel craft brewery located just outside historic Winters, California. We take pride in producing fresh quality beer available for wholesale or to enjoy at our taproom.    The tap room is located at the brewery, a relaxed atmosphere in a country setting. There we have indoor seating, scenic outdoor seating, games, occasional entertainment, good company and most importantly, excellent fresh beer. We offer full pints, half pints, and sample trays. More often than not, you will find cask conditioned and barrel aged beers drawn off a cask engine exclusively at the tap room. You can also purchase 64 oz. growlers to go of any of our six rotating taps filled with a counter pressure growler filler.","2011","N","https://s3.amazonaws.com/brewerydbapi/brewery/C0Vcyv/upload_qLdRF9-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/C0Vcyv/upload_qLdRF9-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/C0Vcyv/upload_qLdRF9-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","27260 HWY 128","Winters","California","95694","(530) 795-3526","Fri:	3:00 pm - 8:00 pm  Sat - Sun:	12:00 pm - 6:00 pm","38.513219","-122.003263","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://berryessabrewingco.com/","","2011","","","",""
"VWgE2s","Bersaglier","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Calle 92 NÃ¯Â¿Â½ 101","San Martin","Buenos Aires","1650","(54)-011-4713-6557","","-34.56299","-58.551079","Y","N","N","Y","micro","Micro Brewery","AR","Argentina","ARG","http://www.bersaglier.com.ar/","32","","","","",""
"pHOEo6","Berthoud Brewing Company","Berthoud Brewing Co. is a locally owned craft brewery in Berthoud, Colorado. Our brewery is dedicated to produce authentic beers that represent the unique experiences of our friends, family, and community.","2014","N","https://s3.amazonaws.com/brewerydbapi/brewery/JYmUfw/upload_cB0ED4-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/JYmUfw/upload_cB0ED4-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/JYmUfw/upload_cB0ED4-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-25 13:50:45","450 8th Street","Berthoud","Colorado","80513","(970) 532-9850","Wed:  2:00pm - 9:00pm Thu:  2:00pm - 9:00pm Fri:  2:00pm - 10:00pm Sat:  2:00pm - 10:00pm Sun:  1:00pm - 8:00pm  ","40.304639","-105.0850895","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.berthoudbrewing.com","","","Suite B","","",""
"7qP2CJ","Bertrams Salmon Valley Brewery","Bertram’s Salmon Valley Brewery, like the town from which it derives its name, is situated in the heart of the beautiful northwestern Rocky Mountains on the River-of-No-Return. Salmon is the portal to the largest wilderness area in the contiguous United States, the Frank Church Wilderness.     Once the center of an active mining, logging and ranching community Salmon has probably been the West’s best-kept secret. However, following the centennial of the Lewis and Clark expedition, this haven for recreationists is fast becoming a popular tourist destination.","","N","https://s3.amazonaws.com/brewerydbapi/brewery/PsixhL/upload_VEmkga-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/PsixhL/upload_VEmkga-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/PsixhL/upload_VEmkga-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","101 S Andrews St","Salmon","Idaho","83467","208-756-3391","","45.1752576","-113.8930921","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","http://bertramsbrewery.com/","","","","","",""
"EOAsdE","Berwick Brewing","Berwick Brewing is dedicated to providing the highest quality, full-flavored, drinkable, Ales & Lagers with only the highest quality ingredients. Our commitment to freshness and character reflects in each glass. With over 50 years combined experience, we understand what our customers seek in quality brewing and world class products.","2008","N","https://s3.amazonaws.com/brewerydbapi/brewery/fgvVYQ/upload_IyTRIv-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/fgvVYQ/upload_IyTRIv-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/fgvVYQ/upload_IyTRIv-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","328 West Front Street","Berwick","Pennsylvania","18603","570-709-1056","","41.052789","-76.237608","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://berwickbrewing.com/","","","","","",""
"RMK62b","Beryl's Beer Co","Beryl's Beer Co. is dedicated to delivering high quality barrel aged beers to the local community.","2013","N","https://s3.amazonaws.com/brewerydbapi/brewery/lmJHBw/upload_9HTTMT-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/lmJHBw/upload_9HTTMT-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/lmJHBw/upload_9HTTMT-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3120 Blake St.","Denver","Colorado","80205","","Fri: 5:00 pm - 10:00 pm  Sat: 2:00 pm - 10:00 pm  Sun: 12:00 pm - 5:00 pm","39.764818","-104.9803813","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://berylsbeercompany.com","","2013","","","",""
"eYYE59","Bessemer City Brewing","Bessemer City Brewing is located just 25 miles west of Charlotte on I85 near the base of Crowders Mountain in historic Bessemer City. The beer is currently brewed and served in the Whisky Mill Bar & Grill known locally for its excellent eats, rubs & sauces. BCB’s focus is to brew high quality craft beer in the style of beers from the United Kingdom & Ireland. We celebrate the pride of our city’s culture and history by naming our beers after original city founders, industries & landmarks.","2013","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","201 West Pennsylvania Ave","Bessemer City","North Carolina","28016","","","35.284149","-81.286603","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","http://whiskeymill.com/brewery.php","","","","","",""
"kA7qLk","Best Brew","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","4710A Nebraska Ave","Nashville","Tennessee","37209","805-268-5742","","36.1433","-86.84324","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","",""
"nYWMnC","Beta Brewing","Established in 2008 by founder, owner, and brewer, K. Kasner as a one man, one barrel operation. We intend to launch our beer in local markets this year (2012) and hope you'll hop on board.","2008","N","https://s3.amazonaws.com/brewerydbapi/brewery/wnHSQB/upload_ahM8FJ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/wnHSQB/upload_ahM8FJ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/wnHSQB/upload_ahM8FJ-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","5205 South Second Ave.","Everett","Washington","98203","(206) 380-1768","","47.949936","-122.194356","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.betabrewing.com/","","","","","",""
"MTqeVB","Bethlehem Brew Works","Established on April 15, 1998 by the Fegley Family, Bethlehem Brew Works successfully captured the essence of Bethlehem's steel industry in a 250 seat brewpub. Signature beers include Steelworkers' Oatmeal Stout, Valley Golden ale, and the award winning Fegley's ESB. In addition, three seasonal taps have been frequented with beers ranging from Pale Ales and Wheats to Pumpkin Ale and Belgian Lambics. Accompanying the six beers brewed right in the restaurant is a full bar specializing in single malt scotches, small batch bourbons, and specialty martinis. Open seven days a week, BBW offers lunch and dinner featuring many items which incorporate the handcrafted beer into their recipes. Golden Ale Hummus, Beer and Cheese Soup, Brewschetta, Diamond Plate Pork, and Beer-Marinated Portabella Napoleon are just a hint of what the menu has to offer.","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","569 Main St","Bethlehem","Pennsylvania","18018","610.882.1300","","40.6219635","-75.3819543","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://www.thebrewworks.com/bethlehem-brew-works","","","","","",""
"ynZSec","Better Days Brewing Co","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","133 N Ewing Ave","Louisville","Kentucky","40206","502-693-8525","","38.2555122","-85.7006422","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","http://www.betterdaysbrewing.com/","","","Apt 6","","",""
"TyIVr8","Bettler Brewing Company","Bettler Brewing Company, LLC is a brewpub in planning. We are currently looking for a permanent location in the Lake Norman area of North Carolina just north of Charlotte.","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-10-28 15:14:57","","Mooresville","North Carolina","","","","35.5848596","-80.8100724","N","Y","N","Y","brewpub","Brewpub","US","United States","USA","http://www.bettlerbrewing.com/","","","","","",""
"YtP8h9","Bevog","Bevog microbrewery is the fruit of inquisitiveness and aspiration towards discovering new beer-drinking experiences; it is the result of enthusiasm, love and zeal. We brew beers with character and soul. Our goal is to transcend the limits of the known and ordinary.    We have had enough of a monotonous beer offer and the belittling of beer. Beer can be and is much more than that. Bevog brewery is dedicated primarily to beers of top fermentation, more commonly known as ales. The ales we brew basically originate from England. In the last few decades this highly diverse type of beer has been given greater breadth, a wider range of flavors, has been shifting the boundaries of individual styles and becoming more and more popular around the world. It is gaining popularity not only with beer lovers and beer drinkers, but in general with gourmets, top chefs and people who are always willing to explore new flavors and experiences and who care about what they ingest.","2012","N","https://s3.amazonaws.com/brewerydbapi/brewery/TUic1G/upload_Wy9IcJ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/TUic1G/upload_Wy9IcJ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/TUic1G/upload_Wy9IcJ-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Gewerbepark B 9","Bad Radkersburg","Steiermark","8490","+43 3476 41543","","46.6864396","16.0120422","Y","N","N","Y","micro","Micro Brewery","AT","Austria","AUT","http://www.bevog.at","40","2012","","","",""
"XoN4oE","Beyond The Pale Brewing Company","Beyond the Pale was started as a small neighbourhood brewery by three local guys who grew up, went to school, and currently reside in the neighbourhood. Equipped with an old 400L brew system and a belief that there was room in the market for somebody wanting to make a variety of full flavour, unique beers, we embarked on our journey in early 2012. The concept was simple: make a variety of beers that WE wanted to drink and create a tasting opportunity for our customers to come into the brewery to decide what they liked, and buy to go.    During our first year of operation we released over 20 different beers, underwent one expansion, and our MO remains the same as it was in the beginning. In addition to the retail store our beers can also be found in over 30 local bars and restaurants.    You can be sure when you pick up a glass or bottle of our beer that you’re drinking a fresh local product. We work that little old brew house like a pack mule to crank out as much beer as possible. Nearly all of our beer is sold to customers within a week of leaving our brite tanks. That’s freshness that’s hard to find elsewhere.","2012","N","https://s3.amazonaws.com/brewerydbapi/brewery/0lwJsD/upload_B5R6hQ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/0lwJsD/upload_B5R6hQ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/0lwJsD/upload_B5R6hQ-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-04 10:40:10","5 Hamilton Avenue","North Ottawa","Ontario","K1Y 1B6","","Thu:  12:00pm - 8:00pm Fri:  12:00pm - 8:00pm Sat:  12:00pm - 8:00pm Sun:  12:00pm - 5:00pm  ","45.401639","-75.7307717","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.beyondthepale.ca","124","","","","",""
